voc1,no2,eth,co,tag
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.48,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.48,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.77,4.65,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.65,4.49,orange
4.71,4.78,4.64,4.5,orange
4.71,4.77,4.65,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.7,4.78,4.65,4.5,orange
4.7,4.78,4.64,4.5,orange
4.7,4.77,4.64,4.49,orange
4.7,4.78,4.64,4.5,orange
4.71,4.78,4.64,4.5,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.77,4.64,4.5,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.5,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.5,orange
4.71,4.77,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.7,4.77,4.64,4.49,orange
4.71,4.78,4.64,4.5,orange
4.71,4.77,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.71,4.77,4.64,4.5,orange
4.71,4.77,4.64,4.49,orange
4.7,4.77,4.64,4.49,orange
4.71,4.78,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.7,4.78,4.64,4.49,orange
4.71,4.77,4.64,4.49,orange
4.7,4.77,4.64,4.5,orange
4.7,4.78,4.64,4.49,orange
4.7,4.78,4.64,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.78,4.64,4.5,orange
4.71,4.77,4.64,4.5,orange
4.71,4.78,4.64,4.5,orange
4.71,4.78,4.64,4.5,orange
4.71,4.78,4.64,4.5,orange
4.71,4.77,4.64,4.5,orange
4.71,4.77,4.64,4.5,orange
4.71,4.77,4.64,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.78,4.64,4.5,orange
4.7,4.78,4.64,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.63,4.5,orange
4.71,4.78,4.63,4.5,orange
4.71,4.77,4.64,4.5,orange
4.71,4.77,4.63,4.51,orange
4.71,4.77,4.64,4.51,orange
4.7,4.77,4.63,4.51,orange
4.71,4.77,4.64,4.51,orange
4.71,4.78,4.63,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.64,4.51,orange
4.7,4.77,4.64,4.51,orange
4.71,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.71,4.77,4.63,4.5,orange
4.71,4.77,4.63,4.5,orange
4.71,4.77,4.64,4.5,orange
4.71,4.77,4.63,4.5,orange
4.71,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.69,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.64,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.5,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.69,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.62,4.52,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.51,orange
4.7,4.77,4.63,4.52,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.63,4.52,orange
4.7,4.77,4.63,4.52,orange
4.7,4.77,4.63,4.52,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.69,4.77,4.62,4.51,orange
4.69,4.76,4.63,4.51,orange
4.7,4.77,4.62,4.52,orange
4.69,4.77,4.62,4.52,orange
4.7,4.77,4.62,4.52,orange
4.7,4.76,4.62,4.52,orange
4.69,4.77,4.63,4.52,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.52,orange
4.7,4.77,4.62,4.51,orange
4.69,4.77,4.62,4.51,orange
4.69,4.77,4.62,4.51,orange
4.69,4.77,4.62,4.51,orange
4.69,4.77,4.62,4.51,orange
4.7,4.76,4.62,4.52,orange
4.7,4.77,4.62,4.52,orange
4.69,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.52,orange
4.7,4.76,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.77,4.62,4.52,orange
4.69,4.77,4.62,4.52,orange
4.69,4.77,4.62,4.52,orange
4.69,4.76,4.62,4.52,orange
4.69,4.77,4.62,4.52,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.77,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.52,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.5,orange
4.7,4.76,4.62,4.5,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.77,4.61,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.69,4.76,4.62,4.51,orange
4.7,4.76,4.61,4.51,orange
4.7,4.76,4.62,4.51,orange
4.7,4.76,4.61,4.48,orange
4.7,4.76,4.62,4.44,orange
4.7,4.76,4.62,4.43,orange
4.7,4.76,4.61,4.44,orange
4.69,4.76,4.61,4.47,orange
4.69,4.76,4.61,4.49,orange
4.69,4.76,4.62,4.5,orange
4.68,4.76,4.62,4.5,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.7,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.5,orange
4.7,4.76,4.61,4.5,orange
4.7,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.49,orange
4.69,4.76,4.61,4.47,orange
4.69,4.76,4.61,4.43,orange
4.69,4.76,4.61,4.41,orange
4.68,4.76,4.61,4.42,orange
4.69,4.76,4.61,4.45,orange
4.69,4.76,4.61,4.48,orange
4.69,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.5,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.68,4.76,4.61,4.5,orange
4.68,4.76,4.61,4.51,orange
4.68,4.76,4.61,4.51,orange
4.68,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.69,4.76,4.61,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.76,4.61,4.51,orange
4.68,4.76,4.61,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.76,4.61,4.51,orange
4.69,4.75,4.6,4.51,orange
4.69,4.76,4.6,4.48,orange
4.69,4.76,4.6,4.44,orange
4.69,4.76,4.6,4.4,orange
4.69,4.76,4.6,4.39,orange
4.69,4.76,4.6,4.39,orange
4.69,4.76,4.6,4.42,orange
4.69,4.76,4.6,4.45,orange
4.68,4.76,4.6,4.47,orange
4.68,4.76,4.6,4.49,orange
4.68,4.76,4.6,4.5,orange
4.68,4.76,4.6,4.5,orange
4.68,4.75,4.6,4.5,orange
4.68,4.75,4.6,4.51,orange
4.68,4.75,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.75,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.68,4.75,4.6,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.75,4.6,4.5,orange
4.68,4.76,4.6,4.49,orange
4.68,4.76,4.6,4.48,orange
4.68,4.75,4.6,4.47,orange
4.68,4.76,4.6,4.46,orange
4.69,4.75,4.6,4.48,orange
4.69,4.75,4.6,4.5,orange
4.69,4.75,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.76,4.6,4.51,orange
4.69,4.75,4.6,4.51,orange
4.69,4.75,4.6,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.75,4.6,4.51,orange
4.68,4.76,4.6,4.5,orange
4.68,4.76,4.6,4.51,orange
4.68,4.76,4.6,4.51,orange
4.68,4.75,4.6,4.51,orange
4.68,4.75,4.6,4.51,orange
4.69,4.76,4.6,4.5,orange
4.69,4.76,4.6,4.51,orange
4.69,4.75,4.6,4.5,orange
4.69,4.75,4.6,4.5,orange
4.69,4.76,4.59,4.49,orange
4.68,4.76,4.6,4.47,orange
4.68,4.75,4.6,4.42,orange
4.68,4.75,4.6,4.38,orange
4.68,4.75,4.6,4.36,orange
4.68,4.75,4.6,4.38,orange
4.68,4.75,4.6,4.41,orange
4.68,4.75,4.59,4.44,orange
4.69,4.76,4.59,4.47,orange
4.69,4.75,4.6,4.49,orange
4.69,4.75,4.6,4.5,orange
4.69,4.75,4.59,4.5,orange
4.69,4.75,4.59,4.51,orange
4.69,4.75,4.6,4.51,orange
4.68,4.75,4.6,4.5,orange
4.67,4.75,4.6,4.5,orange
4.68,4.75,4.59,4.5,orange
4.68,4.75,4.6,4.5,orange
4.67,4.75,4.59,4.5,orange
4.68,4.75,4.59,4.5,orange
4.68,4.75,4.6,4.5,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.6,4.5,orange
4.69,4.75,4.59,4.5,orange
4.68,4.75,4.59,4.5,orange
4.68,4.75,4.59,4.5,orange
4.69,4.75,4.59,4.5,orange
4.69,4.75,4.59,4.5,orange
4.69,4.75,4.59,4.5,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.5,orange
4.67,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.69,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.52,orange
4.69,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.67,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.51,orange
4.69,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.67,4.75,4.59,4.5,orange
4.68,4.75,4.59,4.49,orange
4.68,4.75,4.59,4.48,orange
4.68,4.75,4.59,4.48,orange
4.68,4.75,4.59,4.5,orange
4.69,4.75,4.59,4.51,orange
4.69,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.51,orange
4.69,4.75,4.59,4.51,orange
4.69,4.75,4.59,4.52,orange
4.69,4.75,4.59,4.52,orange
4.69,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.67,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.51,orange
4.68,4.75,4.59,4.51,orange
4.68,4.74,4.59,4.51,orange
4.67,4.75,4.59,4.51,orange
4.67,4.75,4.59,4.51,orange
4.67,4.75,4.59,4.5,orange
4.67,4.75,4.59,4.46,orange
4.68,4.75,4.59,4.41,orange
4.68,4.75,4.59,4.37,orange
4.68,4.75,4.58,4.36,orange
4.68,4.75,4.59,4.38,orange
4.68,4.75,4.58,4.42,orange
4.68,4.75,4.58,4.45,orange
4.68,4.75,4.58,4.49,orange
4.68,4.75,4.59,4.51,orange
4.67,4.75,4.58,4.51,orange
4.67,4.75,4.59,4.52,orange
4.67,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.51,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.59,4.52,orange
4.68,4.75,4.59,4.52,orange
4.67,4.74,4.58,4.52,orange
4.67,4.75,4.58,4.51,orange
4.67,4.75,4.58,4.51,orange
4.67,4.75,4.58,4.51,orange
4.67,4.75,4.58,4.51,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.51,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.74,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.67,4.75,4.58,4.52,orange
4.67,4.75,4.58,4.52,orange
4.67,4.75,4.58,4.52,orange
4.67,4.74,4.58,4.52,orange
4.67,4.74,4.58,4.53,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.53,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.53,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.52,orange
4.68,4.75,4.58,4.53,orange
4.67,4.75,4.58,4.52,orange
4.67,4.75,4.58,4.53,orange
4.67,4.74,4.58,4.53,orange
4.67,4.75,4.58,4.52,orange
4.66,4.75,4.58,4.52,orange
4.67,4.74,4.58,4.52,orange
4.67,4.74,4.58,4.53,orange
4.68,4.75,4.58,4.53,orange
4.68,4.74,4.58,4.52,orange
4.68,4.75,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.75,4.58,4.53,orange
4.68,4.75,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.75,4.58,4.53,orange
4.67,4.75,4.58,4.53,orange
4.67,4.75,4.58,4.53,orange
4.67,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.75,4.58,4.53,orange
4.68,4.74,4.58,4.54,orange
4.68,4.75,4.58,4.54,orange
4.68,4.75,4.58,4.54,orange
4.68,4.75,4.58,4.54,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.67,4.74,4.58,4.53,orange
4.67,4.75,4.57,4.53,orange
4.66,4.75,4.58,4.54,orange
4.67,4.74,4.58,4.53,orange
4.67,4.75,4.58,4.53,orange
4.67,4.75,4.58,4.54,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.58,4.53,orange
4.68,4.74,4.57,4.53,orange
4.68,4.74,4.58,4.54,orange
4.68,4.75,4.58,4.53,orange
4.68,4.75,4.58,4.54,orange
4.68,4.74,4.58,4.54,orange
4.67,4.74,4.58,4.53,orange
4.67,4.74,4.58,4.54,orange
4.67,4.75,4.58,4.54,orange
4.67,4.74,4.58,4.53,orange
4.67,4.74,4.58,4.54,orange
4.67,4.74,4.58,4.54,orange
4.67,4.74,4.58,4.54,orange
4.68,4.75,4.58,4.54,orange
4.67,4.74,4.58,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.58,4.54,orange
4.68,4.74,4.58,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.66,4.74,4.58,4.54,orange
4.66,4.74,4.57,4.54,orange
4.67,4.74,4.58,4.54,orange
4.66,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.58,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.66,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.52,orange
4.67,4.74,4.57,4.51,orange
4.67,4.74,4.57,4.49,orange
4.66,4.74,4.57,4.5,orange
4.66,4.74,4.57,4.52,orange
4.66,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.54,orange
4.66,4.74,4.57,4.54,orange
4.66,4.74,4.57,4.54,orange
4.66,4.74,4.57,4.54,orange
4.66,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.54,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.52,orange
4.68,4.74,4.57,4.48,orange
4.67,4.74,4.57,4.43,orange
4.67,4.74,4.57,4.42,orange
4.66,4.74,4.57,4.43,orange
4.66,4.74,4.57,4.47,orange
4.66,4.74,4.57,4.5,orange
4.66,4.74,4.57,4.52,orange
4.66,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.54,orange
4.68,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.52,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.51,orange
4.66,4.74,4.57,4.47,orange
4.66,4.74,4.57,4.42,orange
4.66,4.74,4.57,4.39,orange
4.66,4.74,4.57,4.38,orange
4.67,4.74,4.57,4.41,orange
4.67,4.74,4.57,4.44,orange
4.67,4.74,4.57,4.47,orange
4.68,4.74,4.57,4.5,orange
4.67,4.74,4.57,4.52,orange
4.67,4.74,4.57,4.52,orange
4.67,4.74,4.57,4.53,orange
4.68,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.66,4.74,4.57,4.52,orange
4.66,4.74,4.57,4.53,orange
4.66,4.74,4.57,4.52,orange
4.66,4.74,4.57,4.5,orange
4.66,4.74,4.57,4.45,orange
4.66,4.74,4.57,4.4,orange
4.67,4.74,4.57,4.37,orange
4.67,4.74,4.56,4.35,orange
4.67,4.74,4.57,4.35,orange
4.67,4.74,4.57,4.39,orange
4.67,4.74,4.57,4.42,orange
4.67,4.74,4.56,4.47,orange
4.67,4.74,4.57,4.49,orange
4.67,4.74,4.56,4.51,orange
4.67,4.74,4.56,4.52,orange
4.66,4.74,4.56,4.52,orange
4.66,4.74,4.57,4.53,orange
4.66,4.74,4.57,4.53,orange
4.66,4.74,4.57,4.53,orange
4.65,4.74,4.57,4.52,orange
4.66,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.57,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.66,4.74,4.57,4.53,orange
4.66,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.66,4.73,4.56,4.53,orange
4.65,4.74,4.56,4.52,orange
4.65,4.74,4.56,4.5,orange
4.66,4.74,4.57,4.47,orange
4.67,4.74,4.56,4.44,orange
4.67,4.74,4.57,4.44,orange
4.67,4.74,4.56,4.47,orange
4.67,4.74,4.56,4.51,orange
4.67,4.74,4.57,4.52,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.66,4.73,4.57,4.53,orange
4.66,4.74,4.56,4.53,orange
4.65,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.52,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.66,4.73,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.65,4.74,4.56,4.54,orange
4.65,4.74,4.56,4.53,orange
4.65,4.74,4.56,4.54,orange
4.66,4.74,4.56,4.54,orange
4.66,4.73,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.66,4.73,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.73,4.56,4.52,orange
4.67,4.74,4.56,4.5,orange
4.67,4.73,4.56,4.44,orange
4.66,4.73,4.56,4.39,orange
4.66,4.74,4.56,4.35,orange
4.66,4.74,4.56,4.33,orange
4.66,4.73,4.56,4.33,orange
4.65,4.73,4.56,4.37,orange
4.65,4.73,4.56,4.41,orange
4.65,4.73,4.56,4.45,orange
4.66,4.74,4.56,4.49,orange
4.66,4.73,4.56,4.51,orange
4.66,4.73,4.56,4.52,orange
4.67,4.74,4.56,4.52,orange
4.67,4.74,4.56,4.53,orange
4.67,4.73,4.56,4.53,orange
4.67,4.73,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.67,4.74,4.56,4.53,orange
4.66,4.74,4.56,4.53,orange
4.66,4.73,4.56,4.53,orange
4.65,4.74,4.56,4.52,orange
4.65,4.74,4.55,4.52,orange
4.65,4.73,4.55,4.49,orange
4.65,4.73,4.55,4.45,orange
4.66,4.73,4.56,4.4,orange
4.66,4.74,4.56,4.39,orange
4.66,4.73,4.56,4.4,orange
4.66,4.74,4.56,4.43,orange
4.66,4.73,4.55,4.47,orange
4.67,4.74,4.55,4.5,orange
4.66,4.73,4.56,4.51,orange
4.67,4.73,4.56,4.51,orange
4.66,4.73,4.56,4.52,orange
4.66,4.74,4.55,4.52,orange
4.66,4.73,4.55,4.52,orange
4.65,4.73,4.55,4.52,orange
4.65,4.73,4.56,4.52,orange
4.65,4.73,4.55,4.52,orange
4.65,4.73,4.55,4.51,orange
4.65,4.74,4.55,4.51,orange
